Datetime,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Total_Load,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows
2017-06-30 11:10:00,32887.94702,22127.65073,21303.13846,76318.73621,25.71,62.74,4.924,748.0,177.6
2017-06-30 11:20:00,33402.91391,22393.34719,21421.29231,77217.55341000001,25.85,62.01,4.924,763.0,176.7
2017-06-30 11:30:00,33224.90066,22520.58212,21622.15385,77367.63663,26.11,61.41,4.918,779.0,174.2
2017-06-30 11:40:00,33847.94702,22670.27027,22000.24615,78518.46343999999,26.25,60.17,4.921,793.0,173.4
2017-06-30 11:50:00,33708.07947,22790.02079,22094.76923,78592.86949,26.36,60.24,4.921,806.0,173.0
2017-06-30 12:00:00,33650.86093,22651.55925,22218.83077,78521.25095,26.5,58.47,4.921,814.0,172.1
2017-06-30 12:10:00,33542.78146,22516.83992,22313.35385,78372.97523,26.83,57.61,4.921,821.0,172.3
2017-06-30 12:20:00,33625.43046,22445.73805,22407.87692,78479.04543,26.93,56.37,4.924,831.0,172.1
2017-06-30 12:30:00,33708.07947,22524.32432,22230.64615,78463.04994,27.27,55.0,4.927,836.0,170.9
2017-06-30 12:40:00,33778.01325,22243.65904,22313.35385,78335.02614,27.47,55.0,4.923,841.0,171.8
2017-06-30 12:50:00,33733.50993,22337.21414,22384.24615,78454.97021999999,27.16,54.24,4.924,842.0,172.4
2017-06-30 13:00:00,33409.27152,22370.89397,22449.23077,78229.39626,27.16,53.84,4.921,843.0,171.4
2017-06-30 13:10:00,33968.74172,22640.33264,22561.47692,79170.55128,26.94,54.34,4.919,846.0,169.0
2017-06-30 13:20:00,34674.43709,22962.16216,22697.35385,80333.9531,27.32,53.74,4.922,849.0,163.6
2017-06-30 13:30:00,34712.58278,22887.31809,22921.84615,80521.74702,27.45,52.47,4.921,845.0,162.0
2017-06-30 13:40:00,34814.30464,22849.89605,22827.32308,80491.52377,27.48,52.1,4.923,844.0,159.1
2017-06-30 13:50:00,34725.29801,22902.2869,22461.04615,80088.63106,27.85,51.23,4.925,843.0,155.4
2017-06-30 14:00:00,34712.58278,22752.59875,22413.78462,79878.96615,27.9,50.1,4.922,835.0,157.2
2017-06-30 14:10:00,34738.01325,22898.5447,22401.96923,80038.52718,28.12,49.1,4.924,832.0,154.3
2017-06-30 14:20:00,34515.49669,22898.5447,22390.15385,79804.19524,28.35,48.77,4.919,819.0,152.6
2017-06-30 14:30:00,34229.40397,22973.38877,22266.09231,79468.88505000001,28.76,47.46,4.918,810.0,149.3
2017-06-30 14:40:00,34273.90728,23014.55301,22254.27692,79542.73721,28.58,46.7,4.919,801.0,145.3
2017-06-30 14:50:00,34490.06623,22883.57588,22289.72308,79663.36519,28.73,47.0,4.921,787.0,142.1
2017-06-30 15:00:00,34172.18543,22962.16216,22313.35385,79447.70144,28.96,45.2,4.918,774.0,138.8
2017-06-30 15:10:00,34013.24503,22614.13721,22201.10769,78828.48993,28.95,45.2,4.913,758.0,137.6
2017-06-30 15:20:00,34076.82119,22707.69231,21905.72308,78690.23658,29.12,44.36,4.92,748.0,133.7
2017-06-30 15:30:00,33828.87417,22441.99584,22035.69231,78306.56232,29.35,43.0,4.918,729.0,131.3
2017-06-30 15:40:00,33873.37748,22374.63617,22124.30769,78372.32134000001,29.43,42.33,4.919,713.0,126.7
2017-06-30 15:50:00,33778.01325,22303.5343,22071.13846,78152.68601,29.74,41.26,4.92,685.3,124.2
2017-06-30 16:00:00,33739.86755,22273.59667,22218.83077,78232.29499,30.21,40.79,4.927,667.1,122.8
2017-06-30 16:10:00,33752.58278,22079.00208,22307.44615,78139.03100999999,30.08,40.19,4.921,653.0,119.7
2017-06-30 16:20:00,33504.63576,22168.81497,22153.84615,77827.29688,30.05,39.53,4.922,630.3,117.0
2017-06-30 16:30:00,33294.83444,22004.158,22230.64615,77529.63859,30.31,38.49,4.922,610.9,115.3
2017-06-30 16:40:00,33383.84106,21955.50936,22272.0,77611.35042,30.52,37.02,4.92,585.6,115.1
2017-06-30 16:50:00,33415.62914,21611.22661,22295.63077,77322.48652,30.47,37.12,4.923,568.2,114.7
2017-06-30 17:00:00,33396.55629,21502.7027,22378.33846,77277.59745,30.15,37.19,4.919,545.7,113.5
2017-06-30 17:10:00,32970.59603,21633.67983,22348.8,76953.07586,30.0,37.49,4.92,516.5,112.9
2017-06-30 17:20:00,32818.01325,21296.8815,22189.29231,76304.18706000001,30.06,37.52,4.919,490.9,114.4
2017-06-30 17:30:00,32996.02649,21098.5447,22277.90769,76372.47888,29.95,37.32,4.922,460.4,130.5
2017-06-30 17:40:00,33040.5298,20956.34096,22656.0,76652.87075999999,29.87,37.69,4.918,432.7,215.1
2017-06-30 17:50:00,32805.29801,21128.48233,22449.23077,76383.01110999999,29.71,37.49,4.92,408.1,337.7
2017-06-30 18:00:00,32722.64901,21169.64657,22549.66154,76441.95712,29.62,38.13,4.92,382.5,359.9
2017-06-30 18:10:00,32773.50993,21023.70062,22862.76923,76659.97978000001,29.45,38.99,4.922,350.7,337.7
2017-06-30 18:20:00,32773.50993,20967.56757,23122.70769,76863.78519,29.09,39.79,4.924,313.5,303.4
2017-06-30 18:30:00,33034.17219,21195.842,23353.10769,77583.12188,28.84,41.06,4.919,278.6,271.3
2017-06-30 18:40:00,33129.53642,21386.69439,23701.66154,78217.89235,28.43,42.29,4.917,245.6,240.3
2017-06-30 18:50:00,33034.17219,21431.60083,24073.84615,78539.61916999999,28.11,43.43,4.919,214.6,209.8
2017-06-30 19:00:00,33421.98675,21802.079,24369.23077,79593.29651999999,27.73,44.7,4.918,187.2,183.0
2017-06-30 19:10:00,33987.81457,21865.69647,25308.55385,81162.06489,27.37,45.93,4.923,159.6,155.5
2017-06-30 19:20:00,35138.54305,22217.46362,26620.06154,83976.06821,27.11,46.86,4.923,135.8,132.0
2017-06-30 19:30:00,36549.93377,23560.91476,29059.93846,89170.78699000001,26.85,47.6,4.924,103.2,98.4
2017-06-30 19:40:00,39054.83444,25368.39917,31293.04615,95716.27975999999,26.55,48.6,4.924,69.09,63.21
2017-06-30 19:50:00,41667.81457,26883.99168,32923.56923,101475.37547999999,26.25,49.87,4.924,58.15,54.46
2017-06-30 20:00:00,42640.5298,27572.55717,33396.18462,103609.27159,25.79,51.53,4.919,44.83,41.86
2017-06-30 20:10:00,43517.88079,27733.47193,33555.69231,104807.04503,25.5,53.0,4.921,31.35,28.46
2017-06-30 20:20:00,43918.4106,28107.69231,33597.04615,105623.14906,25.16,53.8,4.92,17.14,14.51
2017-06-30 20:30:00,43772.18543,27950.51975,33543.87692,105266.5821,24.95,54.77,4.917,6.216,5.343
2017-06-30 20:40:00,44236.29139,27662.37006,33159.87692,105058.53837,24.71,55.47,4.92,2.121,1.782
2017-06-30 20:50:00,44395.23179,27718.50312,33088.98462,105202.71953,24.45,56.9,4.92,0.647,0.634
2017-06-30 21:00:00,44198.1457,27778.37838,33148.06154,105124.58562,24.21,57.44,4.918,0.124,0.152
2017-06-30 21:10:00,44045.56291,27654.88565,33077.16923,104777.61779,24.03,58.04,4.921,0.084,0.126
2017-06-30 21:20:00,43918.4106,27707.27651,32805.41538,104431.10248999999,23.88,58.87,4.92,0.099,0.1
2017-06-30 21:30:00,43861.19205,27449.06445,32799.50769,104109.76419,23.53,59.81,4.918,0.077,0.133
2017-06-30 21:40:00,43842.11921,27497.7131,32628.18462,103968.01693,23.24,60.74,4.92,0.11,0.093
2017-06-30 21:50:00,43829.40397,27392.93139,32521.84615,103744.18151,23.03,61.84,4.924,0.088,0.096
2017-06-30 22:00:00,43009.27152,27089.81289,32238.27692,102337.36133000001,22.78,62.74,4.919,0.084,0.107
2017-06-30 22:10:00,43002.91391,26928.89813,32374.15385,102305.96589,22.72,63.08,4.92,0.106,0.063
2017-06-30 22:20:00,42843.97351,26779.20998,32267.81538,101890.99887,22.46,65.24,4.924,0.084,0.074
2017-06-30 22:30:00,42265.43046,26618.29522,31972.43077,100856.15645000001,22.26,65.34,4.922,0.08,0.133
2017-06-30 22:40:00,41890.33113,26558.41996,31316.67692,99765.42801,22.25,65.64,4.926,0.062,0.107
2017-06-30 22:50:00,41362.64901,26071.93347,31062.64615,98497.22863,22.05,67.34,4.925,0.069,0.111
2017-06-30 23:00:00,40854.03974,25832.43243,30607.75385,97294.22602,21.73,69.45,4.915,0.066,0.13
2017-06-30 23:10:00,40205.56291,25342.20374,30206.03077,95753.79742,21.42,71.0,4.915,0.051,0.137
2017-06-30 23:20:00,39423.57616,25091.47609,29792.49231,94307.54456,21.32,70.9,4.917,0.051,0.133
2017-06-30 23:30:00,38883.17881,24747.19335,29443.93846,93074.31062,21.3,70.3,4.918,0.051,0.141
2017-06-30 23:40:00,38107.54967,24399.1684,29018.58462,91525.30269000001,21.3,70.2,4.92,0.088,0.115
2017-06-30 23:50:00,37312.84768,24024.94802,28569.6,89907.3957,21.16,70.7,4.921,0.069,0.137
2017-07-01 00:00:00,36384.31894,23791.13924,28468.61925,88644.07743,21.1,70.6,4.915,0.066,0.107
2017-07-01 00:10:00,35689.03654,23555.6962,28034.81172,87279.54446,21.12,70.3,4.914,0.069,0.13
2017-07-01 00:20:00,34751.36213,23016.4557,27372.05021,85139.86804,21.03,70.5,4.918,0.091,0.096
2017-07-01 00:30:00,33954.01993,22644.3038,26775.56485,83373.88858,21.06,70.2,4.919,0.069,0.107
2017-07-01 00:40:00,33411.82724,22226.58228,26191.12971,81829.53923,21.09,70.8,4.918,0.059,0.115
2017-07-01 00:50:00,32997.2093,21869.62025,25130.7113,79997.54085,20.87,71.8,4.919,0.066,0.104
2017-07-01 01:00:00,32078.6711,21132.91139,24510.12552,77721.70801,20.79,72.0,4.914,0.059,0.133
2017-07-01 01:10:00,31517.34219,20901.26582,24082.3431,76500.95111,20.82,72.0,4.921,0.073,0.115
2017-07-01 01:20:00,31153.75415,20536.70886,23769.03766,75459.50067000001,20.84,72.3,4.919,0.062,0.148
2017-07-01 01:30:00,30299.00332,20301.26582,23299.0795,73899.34864000001,20.76,72.6,4.916,0.055,0.104
2017-07-01 01:40:00,29814.21927,20035.44304,23100.25105,72949.91336,20.77,72.5,4.92,0.066,0.107
2017-07-01 01:50:00,29590.96346,19860.75949,22672.46862,72124.19157,20.8,72.2,4.918,0.062,0.119
2017-07-01 02:00:00,29482.52492,19469.62025,22262.76151,71214.90668,20.93,71.9,4.917,0.088,0.126
2017-07-01 02:10:00,29335.81395,19264.55696,22039.83264,70640.20355,21.06,69.75,4.918,0.073,0.107
2017-07-01 02:20:00,29252.89037,19237.97468,21666.27615,70157.1412,20.95,70.2,4.917,0.069,0.122
2017-07-01 02:30:00,28997.74086,19131.64557,21636.15063,69765.53706,20.87,70.9,4.917,0.066,0.167
2017-07-01 02:40:00,28538.47176,18911.39241,21358.99582,68808.85999,20.93,70.9,4.917,0.077,0.141
2017-07-01 02:50:00,28487.44186,18637.97468,21268.61925,68394.03579,20.9,71.0,4.915,0.059,0.141
2017-07-01 03:00:00,28104.71761,18482.27848,21280.66946,67867.66555,20.82,71.5,4.917,0.059,0.137
2017-07-01 03:10:00,28347.10963,18615.18987,21220.41841,68182.71790999999,20.7,72.5,4.917,0.029,0.141
2017-07-01 03:20:00,28283.32226,18467.08861,20858.91213,67609.323,20.74,72.5,4.916,0.051,0.163
2017-07-01 03:30:00,27696.47841,18140.50633,20461.25523,66298.23997,20.7,72.8,4.918,0.055,0.159
2017-07-01 03:40:00,27415.81395,17927.8481,20491.38075,65835.0428,20.74,72.6,4.918,0.059,0.122
2017-07-01 03:50:00,26943.78738,17365.82278,20129.87448,64439.484639999995,20.76,72.2,4.919,0.084,0.1
2017-07-01 04:00:00,26624.8505,17430.37975,19762.3431,63817.57335,20.62,72.2,4.916,0.077,0.107
2017-07-01 04:10:00,26682.25914,17213.92405,19503.2636,63399.446789999995,20.57,72.8,4.918,0.059,0.119
2017-07-01 04:20:00,25789.23588,17081.01266,19105.60669,61975.85523,20.61,72.7,4.916,0.044,0.133
2017-07-01 04:30:00,25119.46844,16177.21519,18683.84937,59980.532999999996,20.67,72.3,4.917,0.062,0.159
2017-07-01 04:40:00,24079.73422,15269.62025,18057.23849,57406.592959999994,20.62,71.8,4.916,0.069,0.107
2017-07-01 04:50:00,22893.28904,14756.96203,17141.42259,54791.67366,20.58,72.0,4.919,0.073,0.141
2017-07-01 05:00:00,22300.06645,14100.0,15460.41841,51860.48486,20.37,72.1,4.918,0.069,0.126
2017-07-01 05:10:00,21866.31229,13363.29114,14520.50209,49750.105520000005,20.19,72.2,4.915,0.04,0.107
2017-07-01 05:20:00,20960.53156,13177.21519,14062.59414,48200.34089,20.1,72.4,4.914,0.051,0.141
2017-07-01 05:30:00,20794.68439,13025.31646,13893.89121,47713.89206,19.92,73.8,4.914,0.051,0.167
2017-07-01 05:40:00,20501.26246,12941.77215,13616.7364,47059.771010000004,20.09,74.1,4.913,0.113,0.156
2017-07-01 05:50:00,20469.36877,12850.63291,13562.51046,46882.51214,19.92,73.6,4.914,0.435,0.411
2017-07-01 06:00:00,20469.36877,13143.03797,13610.7113,47223.11804,19.8,74.2,4.92,1.525,1.275
2017-07-01 06:10:00,20303.52159,13439.24051,13658.91213,47401.674230000004,19.74,75.4,4.916,3.31,2.761
2017-07-01 06:20:00,20392.82392,13401.26582,13875.8159,47669.90564,19.66,75.7,4.915,6.853,5.725
2017-07-01 06:30:00,20609.701,13469.62025,13966.19247,48045.51372,19.58,75.9,4.915,15.81,12.92
2017-07-01 06:40:00,20903.12292,13492.40506,13972.21757,48367.74555,19.46,76.2,4.917,31.84,26.65
2017-07-01 06:50:00,21528.2392,13837.97468,14201.17155,49567.385429999995,19.53,76.3,4.914,50.13,42.44
2017-07-01 07:00:00,21585.64784,13997.46835,14508.45188,50091.56807,19.79,75.9,4.917,86.7,75.4
2017-07-01 07:10:00,21649.43522,14191.13924,14550.62762,50391.20208,20.1,74.9,4.919,115.8,101.4
2017-07-01 07:20:00,21828.03987,14521.51899,14737.40586,51086.96472,20.4,73.5,4.915,145.5,128.4
2017-07-01 07:30:00,21885.4485,14711.39241,15068.78661,51665.627519999995,20.76,72.2,4.914,176.1,156.4
2017-07-01 07:40:00,21917.34219,14912.65823,15568.87029,52398.870709999996,20.99,71.1,4.916,209.2,186.8
2017-07-01 07:50:00,22765.71429,15110.12658,15840.0,53715.84087,21.22,70.1,4.916,240.6,215.8
2017-07-01 08:00:00,23607.70764,15356.96203,16285.85774,55250.52741,21.54,69.51,4.916,272.1,244.8
2017-07-01 08:10:00,23869.23588,15831.64557,16785.94142,56486.82287,22.03,67.78,4.918,304.5,274.6
2017-07-01 08:20:00,24226.44518,16135.44304,17472.80335,57834.691569999995,22.48,65.48,4.917,336.5,304.1
2017-07-01 08:30:00,24704.8505,16841.77215,17870.46025,59417.08290000001,22.62,63.98,4.917,370.4,335.4
2017-07-01 08:40:00,25093.95349,17377.21519,18099.41423,60570.58291,22.78,63.84,4.92,403.4,365.7
2017-07-01 08:50:00,25374.61794,17616.4557,18394.64435,61385.717990000005,22.9,63.34,4.918,436.8,396.1
2017-07-01 09:00:00,26203.85382,17996.20253,18689.87448,62889.93083,23.07,62.61,4.916,468.0,423.9
2017-07-01 09:10:00,26746.04651,18558.22785,19033.30544,64337.57979999999,23.37,61.07,4.917,498.5,434.0
2017-07-01 09:20:00,27218.07309,18763.29114,19286.35983,65267.72406000001,23.75,59.87,4.92,527.3,339.0
2017-07-01 09:30:00,27498.73754,18930.37975,19563.51464,65992.63193,24.17,57.67,4.92,553.0,188.4
2017-07-01 09:40:00,27798.53821,19294.93671,19828.61925,66922.09417,24.52,56.4,4.919,578.9,141.6
2017-07-01 09:50:00,28819.13621,19492.40506,20425.1046,68736.64587000001,24.97,55.47,4.923,605.4,130.6
2017-07-01 10:00:00,29769.56811,19815.18987,20587.78243,70172.54040999999,25.43,54.0,4.917,630.4,129.2
2017-07-01 10:10:00,30330.89701,20327.8481,20961.33891,71620.08402000001,25.85,51.2,4.92,655.0,129.1
2017-07-01 10:20:00,30656.21262,20662.02532,21527.69874,72845.93668,26.18,50.0,4.924,678.4,128.7
2017-07-01 10:30:00,31325.98007,21113.92405,21654.22594,74094.13006000001,26.53,50.07,4.922,699.7,129.3
2017-07-01 10:40:00,31778.87043,21444.3038,21979.58159,75202.75582,26.75,50.47,4.922,721.0,129.8
2017-07-01 10:50:00,31708.70432,21478.48101,22154.30962,75341.49495,26.96,49.87,4.923,738.0,130.0
2017-07-01 11:00:00,32250.89701,21516.4557,22437.48954,76204.84225,27.32,49.23,4.919,757.0,130.1
2017-07-01 11:10:00,32569.83389,21645.56962,22551.96653,76767.37004000001,27.64,47.43,4.921,775.0,128.7
2017-07-01 11:20:00,32895.1495,21816.4557,23015.89958,77727.50478,27.96,46.8,4.926,791.0,127.6
2017-07-01 11:30:00,32927.04319,22086.07595,22991.79916,78004.91829999999,28.31,44.73,4.924,806.0,126.3
2017-07-01 11:40:00,33233.22259,22089.87342,23395.48117,78718.57718,28.56,42.43,4.922,821.0,123.8
2017-07-01 11:50:00,33603.18937,22484.81013,23720.83682,79808.83632,28.91,41.73,4.926,831.0,122.5
2017-07-01 12:00:00,33737.14286,22518.98734,24070.29289,80326.42309,29.58,39.59,4.922,840.0,121.1
2017-07-01 12:10:00,33635.08306,22572.1519,24263.09623,80470.33119,29.38,38.13,4.92,849.0,120.3
2017-07-01 12:20:00,34107.10963,22750.63291,24275.14644,81132.88898,29.52,37.99,4.921,858.0,119.4
2017-07-01 12:30:00,34521.72757,22929.11392,24323.34728,81774.18877000001,30.0,36.36,4.919,866.0,118.8
2017-07-01 12:40:00,34789.63455,22811.39241,24534.22594,82135.2529,30.08,34.76,4.92,868.0,118.5
2017-07-01 12:50:00,35019.2691,23175.94937,24696.90377,82892.12224,30.19,35.69,4.92,870.0,116.8
2017-07-01 13:00:00,35032.02658,23517.72152,24901.75732,83451.50542,30.36,34.72,4.917,875.0,113.6
2017-07-01 13:10:00,34961.86047,23567.08861,24847.53138,83376.48045999999,30.53,32.92,4.917,874.0,112.2
2017-07-01 13:20:00,35191.49502,23643.03797,24907.78243,83742.31542,30.67,35.39,4.924,872.0,110.8
2017-07-01 13:30:00,35325.4485,23498.73418,25064.43515,83888.61783,30.61,35.56,4.922,869.0,108.3
2017-07-01 13:40:00,35331.82724,23418.98734,25299.41423,84050.22881,31.03,34.46,4.924,868.0,106.2
2017-07-01 13:50:00,35242.52492,23532.91139,25196.98745,83972.42376,30.96,33.66,4.919,863.0,104.9
2017-07-01 14:00:00,35306.31229,23608.86076,25323.51464,84238.68768999999,31.05,33.59,4.919,856.0,103.8
2017-07-01 14:10:00,35210.63123,23384.81013,25293.38912,83888.83048,31.4,31.95,4.922,849.0,101.6
2017-07-01 14:20:00,34910.83056,23259.49367,25329.53975,83499.86398,31.26,32.45,4.92,842.0,99.4
2017-07-01 14:30:00,34840.66445,23103.79747,25094.56067,83039.02259000001,31.56,31.85,4.92,833.0,97.8
2017-07-01 14:40:00,34847.04319,23027.8481,25251.21339,83126.10468,31.66,32.19,4.927,822.0,97.1
2017-07-01 14:50:00,34713.0897,22963.29114,25444.01674,83120.39757999999,31.71,40.66,4.926,805.0,97.4
2017-07-01 15:00:00,34451.56146,23115.18987,26022.42678,83589.17811000001,30.84,42.76,4.922,789.0,96.3
2017-07-01 15:10:00,34375.01661,22811.39241,25492.21757,82678.62659,30.52,43.93,4.922,772.0,93.8
2017-07-01 15:20:00,34247.44186,22636.70886,25064.43515,81948.58587,30.29,44.6,4.917,760.0,90.7
2017-07-01 15:30:00,33813.68771,22572.1519,24853.55649,81239.3961,30.18,45.13,4.922,742.0,89.5
2017-07-01 15:40:00,33666.97674,22473.41772,24702.92887,80843.32333,30.29,44.2,4.923,724.0,88.6
2017-07-01 15:50:00,33609.56811,22363.29114,24696.90377,80669.76302,29.96,44.36,4.923,705.0,87.3
2017-07-01 16:00:00,33271.49502,22127.8481,24799.33054,80198.67366,30.14,43.8,4.924,685.5,85.7
2017-07-01 16:10:00,32978.07309,21987.34177,24835.48117,79800.89603,30.14,43.8,4.922,663.9,85.1
2017-07-01 16:20:00,33048.2392,21945.56962,24853.55649,79847.36531000001,30.02,43.46,4.922,640.8,84.4
2017-07-01 16:30:00,33131.16279,22196.20253,24606.5272,79933.89252,30.1,42.93,4.92,616.1,83.6
2017-07-01 16:40:00,33226.84385,22010.12658,24510.12552,79747.09595,30.01,42.66,4.92,591.7,82.8
2017-07-01 16:50:00,33284.25249,21740.50633,24612.5523,79637.31112,30.09,42.53,4.922,565.2,82.2
2017-07-01 17:00:00,33341.66113,21729.11392,24492.05021,79562.82526,29.96,43.1,4.927,537.6,81.6
2017-07-01 17:10:00,32997.2093,21569.62025,24516.15063,79082.98018,29.73,43.66,4.924,510.7,80.4
2017-07-01 17:20:00,32895.1495,21463.29114,24540.25105,78898.69169,29.93,42.93,4.918,485.4,80.0
2017-07-01 17:30:00,32920.66445,21565.82278,24666.77824,79153.26547,29.86,42.73,4.916,456.9,92.8
2017-07-01 17:40:00,33360.79734,21600.0,24877.6569,79838.45423999999,30.0,41.53,4.923,426.3,168.6
2017-07-01 17:50:00,33450.09967,21664.55696,25094.56067,80209.2173,30.01,41.66,4.918,397.3,316.0
2017-07-01 18:00:00,33245.98007,21660.75949,25570.54393,80477.28349,29.85,42.33,4.918,366.5,356.6
2017-07-01 18:10:00,33233.22259,21740.50633,25660.9205,80634.64942,29.96,42.46,4.922,335.1,334.5
2017-07-01 18:20:00,33341.66113,21721.51899,25787.4477,80850.62782000001,29.92,42.09,4.925,300.3,298.9
2017-07-01 18:30:00,33609.56811,21664.55696,25974.22594,81248.35101,29.82,42.43,4.927,269.9,268.7
2017-07-01 18:40:00,33660.59801,21975.94937,26076.65272,81713.2001,29.95,42.06,4.922,241.0,240.2
2017-07-01 18:50:00,33902.99003,22192.40506,26414.05858,82509.45367,29.92,41.83,4.922,211.7,211.1
2017-07-01 19:00:00,34528.10631,22473.41772,27215.39749,84216.92152,29.82,41.63,4.919,184.7,184.1
2017-07-01 19:10:00,35229.76744,22788.60759,28215.56485,86233.93988,29.77,41.76,4.922,158.9,158.1
2017-07-01 19:20:00,36097.27575,23327.8481,29541.08787,88966.21172,29.74,41.76,4.922,131.9,130.7
2017-07-01 19:30:00,37513.35548,24345.56962,31722.17573,93581.10083,29.96,41.63,4.919,106.2,104.3
2017-07-01 19:40:00,40071.22924,26324.05063,33879.16318,100274.44305,29.96,41.33,4.924,84.5,82.0
2017-07-01 19:50:00,42756.67774,27858.22785,35777.07113,106391.97671999999,29.4,41.93,4.921,64.68,62.02
2017-07-01 20:00:00,44121.72757,29020.25316,36560.33473,109702.31546000001,28.71,42.19,4.919,48.66,46.31
2017-07-01 20:10:00,44810.63123,29081.01266,36759.16318,110650.80707000001,28.35,42.86,4.92,33.57,31.09
2017-07-01 20:20:00,45314.5515,29335.44304,36921.841,111571.83554,28.07,43.8,4.919,18.99,16.47
2017-07-01 20:30:00,45359.20266,29115.18987,36819.41423,111293.80676,27.93,43.76,4.918,9.65,8.44
2017-07-01 20:40:00,45244.38538,29145.56962,36650.7113,111040.66630000001,27.61,44.5,4.916,3.565,3.053
2017-07-01 20:50:00,45046.64452,28686.07595,36271.12971,110003.85018000001,27.52,45.13,4.921,0.841,0.7
2017-07-01 21:00:00,44995.61462,28606.32911,35879.49791,109481.44164,27.42,45.9,4.92,0.194,0.174
2017-07-01 21:10:00,44899.93355,28374.68354,35499.91632,108774.53341,27.34,46.96,4.92,0.088,0.078
2017-07-01 21:20:00,44868.03987,28230.37975,35349.2887,108447.70832,27.16,48.37,4.923,0.102,0.082
2017-07-01 21:30:00,44740.46512,28032.91139,35198.66109,107972.03760000001,26.67,49.33,4.921,0.102,0.085
2017-07-01 21:40:00,44255.68106,27778.48101,35084.1841,107118.34617,26.52,49.6,4.92,0.106,0.104
2017-07-01 21:50:00,43955.8804,27459.49367,34969.70711,106385.08118000001,26.11,52.07,4.92,0.088,0.111
2017-07-01 22:00:00,43400.93023,26981.01266,34921.50628,105303.44917,25.65,53.8,4.914,0.099,0.126
2017-07-01 22:10:00,43196.81063,26897.46835,34409.37238,104503.65136,25.03,58.41,4.916,0.091,0.093
2017-07-01 22:20:00,42316.54485,26441.77215,33734.56067,102492.87766999999,25.11,58.81,4.924,0.113,0.1
2017-07-01 22:30:00,41563.85382,26183.5443,33391.12971,101138.52783,24.92,60.24,4.92,0.08,0.145
2017-07-01 22:40:00,41429.90033,25716.4557,33174.22594,100320.58197,24.82,61.54,4.925,0.113,0.067
2017-07-01 22:50:00,41098.20598,25518.98734,32921.17155,99538.36486999999,24.55,62.74,4.927,0.117,0.082
2017-07-01 23:00:00,40613.42193,25294.93671,32553.64017,98461.99880999999,24.35,63.51,4.915,0.088,0.07
2017-07-01 23:10:00,39841.59468,25226.58228,32131.88285,97200.05981,24.16,64.54,4.918,0.091,0.096
2017-07-01 23:20:00,39178.20598,24915.18987,31890.87866,95984.27451,24.28,64.98,4.924,0.08,0.085
2017-07-01 23:30:00,38623.25581,24524.05063,31457.07113,94604.37757,24.08,65.14,4.924,0.084,0.107
2017-07-01 23:40:00,37755.74751,24125.31646,31300.41841,93181.48238,23.36,66.44,4.924,0.084,0.089
2017-07-01 23:50:00,37073.22259,23605.06329,30619.58159,91297.86747,23.38,67.28,4.921,0.117,0.104
2017-07-02 00:00:00,35969.701,23096.20253,30011.04603,89076.94956,23.22,67.68,4.915,0.117,0.044
2017-07-02 00:10:00,35338.20598,22746.83544,29336.23431,87421.27573,22.98,67.78,4.916,0.106,0.093
2017-07-02 00:20:00,34764.1196,22196.20253,28709.62343,85669.94556,22.94,68.71,4.92,0.11,0.052
2017-07-02 00:30:00,34183.65449,21767.08861,28577.07113,84527.81423,22.68,69.08,4.918,0.091,0.093
2017-07-02 00:40:00,33564.91694,21562.02532,27992.63598,83119.57824,22.2,70.0,4.923,0.095,0.093
2017-07-02 00:50:00,33112.02658,21254.43038,26691.21339,81057.67035,22.32,69.94,4.927,0.102,0.093
2017-07-02 01:00:00,32416.74419,20874.68354,26154.97908,79446.40681,22.14,70.8,4.919,0.121,0.059
2017-07-02 01:10:00,31791.62791,20316.4557,25745.27197,77853.35558,22.3,73.7,4.923,0.088,0.085
2017-07-02 01:20:00,31058.07309,20031.64557,25215.06276,76304.78142,22.35,75.9,4.918,0.073,0.122
2017-07-02 01:30:00,30649.83389,19841.77215,24648.70293,75140.30897,22.11,75.8,4.92,0.102,0.085
2017-07-02 01:40:00,30279.86711,19503.79747,24238.99582,74022.6604,22.15,78.0,4.922,0.062,0.137
2017-07-02 01:50:00,30024.71761,19207.59494,23901.58996,73133.90251,22.23,78.5,4.921,0.055,0.104
2017-07-02 02:00:00,29622.85714,19169.62025,23455.73222,72248.20961,21.84,78.3,4.916,0.062,0.115
2017-07-02 02:10:00,29380.46512,18634.17722,23052.05021,71066.69255,21.69,78.9,4.919,0.077,0.119
2017-07-02 02:20:00,29004.1196,18417.72152,22805.02092,70226.86203999999,21.47,79.2,4.92,0.084,0.137
2017-07-02 02:30:00,28800.0,18330.37975,22600.16736,69730.54711,21.43,80.3,4.917,0.08,0.133
2017-07-02 02:40:00,28761.72757,18091.13924,22455.56485,69308.43166,21.59,80.3,4.92,0.069,0.152
2017-07-02 02:50:00,28410.89701,17946.83544,22208.53556,68566.26801,21.39,80.2,4.922,0.095,0.104
2017-07-02 03:00:00,28098.33887,17912.65823,22130.20921,68141.20631000001,21.2,80.6,4.916,0.08,0.167
2017-07-02 03:10:00,28296.07973,17908.86076,22196.48536,68401.42585,21.14,80.6,4.92,0.084,0.115
2017-07-02 03:20:00,28238.6711,17829.11392,21750.62762,67818.41264,20.94,80.7,4.916,0.073,0.119
