Datetime,Load,Temperature,Hour,Day,Month,Season
2023-07-08 12:00:00,5019.4,21.1,12,Saturday,7,Summer
2023-07-08 13:00:00,5308.7,21.9,13,Saturday,7,Summer
2023-07-08 14:00:00,5308.6,23.5,14,Saturday,7,Summer
2023-07-08 15:00:00,5995.1,22.1,15,Saturday,7,Summer
2023-07-08 16:00:00,6200.0,20.7,16,Saturday,7,Summer
2023-07-08 17:00:00,6200.0,22.3,17,Saturday,7,Summer
2023-07-08 18:00:00,6200.0,24.3,18,Saturday,7,Summer
2023-07-08 19:00:00,6200.0,23.1,19,Saturday,7,Summer
2023-07-08 20:00:00,6200.0,22.6,20,Saturday,7,Summer
2023-07-08 21:00:00,6200.0,22.8,21,Saturday,7,Summer
2023-07-08 22:00:00,6200.0,23.9,22,Saturday,7,Summer
2023-07-08 23:00:00,6200.0,23.4,23,Saturday,7,Summer
2023-07-09 00:00:00,6200.0,22.8,0,Sunday,7,Summer
2023-07-09 01:00:00,6200.0,23.5,1,Sunday,7,Summer
2023-07-09 02:00:00,6156.8,20.3,2,Sunday,7,Summer
2023-07-09 03:00:00,5948.1,19.7,3,Sunday,7,Summer
2023-07-09 04:00:00,5339.4,22.2,4,Sunday,7,Summer
2023-07-09 05:00:00,5402.4,22.0,5,Sunday,7,Summer
2023-07-09 06:00:00,4646.7,21.1,6,Sunday,7,Summer
2023-07-09 07:00:00,4581.2,23.2,7,Sunday,7,Summer
2023-07-09 08:00:00,4555.7,19.2,8,Sunday,7,Summer
2023-07-09 09:00:00,4532.6,21.1,9,Sunday,7,Summer
2023-07-09 10:00:00,4502.6,21.2,10,Sunday,7,Summer
2023-07-09 11:00:00,4644.1,19.5,11,Sunday,7,Summer
2023-07-09 12:00:00,4918.6,24.2,12,Sunday,7,Summer
2023-07-09 13:00:00,5123.9,19.9,13,Sunday,7,Summer
2023-07-09 14:00:00,5682.9,21.1,14,Sunday,7,Summer
2023-07-09 15:00:00,5997.6,23.3,15,Sunday,7,Summer
2023-07-09 16:00:00,6200.0,22.9,16,Sunday,7,Summer
2023-07-09 17:00:00,6200.0,20.3,17,Sunday,7,Summer
2023-07-09 18:00:00,6200.0,23.0,18,Sunday,7,Summer
2023-07-09 19:00:00,6200.0,22.4,19,Sunday,7,Summer
2023-07-09 20:00:00,6200.0,25.4,20,Sunday,7,Summer
2023-07-09 21:00:00,6200.0,22.6,21,Sunday,7,Summer
2023-07-09 22:00:00,6200.0,21.7,22,Sunday,7,Summer
2023-07-09 23:00:00,6200.0,20.7,23,Sunday,7,Summer
2023-07-10 00:00:00,6200.0,21.0,0,Monday,7,Summer
2023-07-10 01:00:00,6200.0,20.9,1,Monday,7,Summer
2023-07-10 02:00:00,6042.8,24.2,2,Monday,7,Summer
2023-07-10 03:00:00,5859.5,22.2,3,Monday,7,Summer
2023-07-10 04:00:00,5582.1,23.0,4,Monday,7,Summer
2023-07-10 05:00:00,5070.7,24.4,5,Monday,7,Summer
2023-07-10 06:00:00,4964.6,18.6,6,Monday,7,Summer
2023-07-10 07:00:00,4501.0,24.1,7,Monday,7,Summer
2023-07-10 08:00:00,4670.8,22.2,8,Monday,7,Summer
2023-07-10 09:00:00,4462.2,22.8,9,Monday,7,Summer
2023-07-10 10:00:00,4440.0,20.9,10,Monday,7,Summer
2023-07-10 11:00:00,4609.0,21.0,11,Monday,7,Summer
2023-07-10 12:00:00,4959.6,22.9,12,Monday,7,Summer
2023-07-10 13:00:00,5070.8,25.7,13,Monday,7,Summer
2023-07-10 14:00:00,5380.6,23.7,14,Monday,7,Summer
2023-07-10 15:00:00,5833.0,24.0,15,Monday,7,Summer
2023-07-10 16:00:00,6112.9,21.9,16,Monday,7,Summer
2023-07-10 17:00:00,6200.0,21.2,17,Monday,7,Summer
2023-07-10 18:00:00,6200.0,21.0,18,Monday,7,Summer
2023-07-10 19:00:00,6200.0,21.4,19,Monday,7,Summer
2023-07-10 20:00:00,6200.0,19.1,20,Monday,7,Summer
2023-07-10 21:00:00,6200.0,21.1,21,Monday,7,Summer
2023-07-10 22:00:00,6200.0,21.3,22,Monday,7,Summer
2023-07-10 23:00:00,6200.0,21.9,23,Monday,7,Summer
2023-07-11 00:00:00,6200.0,22.6,0,Tuesday,7,Summer
2023-07-11 01:00:00,6200.0,22.9,1,Tuesday,7,Summer
2023-07-11 02:00:00,6200.0,22.3,2,Tuesday,7,Summer
2023-07-11 03:00:00,5952.0,21.5,3,Tuesday,7,Summer
2023-07-11 04:00:00,5402.3,19.4,4,Tuesday,7,Summer
2023-07-11 05:00:00,4997.2,21.5,5,Tuesday,7,Summer
2023-07-11 06:00:00,4778.8,20.9,6,Tuesday,7,Summer
2023-07-11 07:00:00,4659.1,23.1,7,Tuesday,7,Summer
2023-07-11 08:00:00,4561.4,23.7,8,Tuesday,7,Summer
2023-07-11 09:00:00,4211.7,23.8,9,Tuesday,7,Summer
2023-07-11 10:00:00,4499.1,23.5,10,Tuesday,7,Summer
2023-07-11 11:00:00,4654.7,22.2,11,Tuesday,7,Summer
2023-07-11 12:00:00,4819.9,21.6,12,Tuesday,7,Summer
2023-07-11 13:00:00,5303.6,21.2,13,Tuesday,7,Summer
2023-07-11 14:00:00,5532.4,20.1,14,Tuesday,7,Summer
2023-07-11 15:00:00,6048.0,23.8,15,Tuesday,7,Summer
2023-07-11 16:00:00,6200.0,22.1,16,Tuesday,7,Summer
2023-07-11 17:00:00,6200.0,20.5,17,Tuesday,7,Summer
2023-07-11 18:00:00,6200.0,21.1,18,Tuesday,7,Summer
2023-07-11 19:00:00,6200.0,21.1,19,Tuesday,7,Summer
2023-07-11 20:00:00,6200.0,22.4,20,Tuesday,7,Summer
2023-07-11 21:00:00,6200.0,24.0,21,Tuesday,7,Summer
2023-07-11 22:00:00,6200.0,21.8,22,Tuesday,7,Summer
2023-07-11 23:00:00,6200.0,19.0,23,Tuesday,7,Summer
2023-07-12 00:00:00,6200.0,22.3,0,Wednesday,7,Summer
2023-07-12 01:00:00,6200.0,22.3,1,Wednesday,7,Summer
2023-07-12 02:00:00,6171.7,22.2,2,Wednesday,7,Summer
2023-07-12 03:00:00,5515.3,21.6,3,Wednesday,7,Summer
2023-07-12 04:00:00,5652.6,22.9,4,Wednesday,7,Summer
2023-07-12 05:00:00,5061.7,22.7,5,Wednesday,7,Summer
2023-07-12 06:00:00,4851.9,22.5,6,Wednesday,7,Summer
2023-07-12 07:00:00,4592.8,23.2,7,Wednesday,7,Summer
2023-07-12 08:00:00,4621.2,21.9,8,Wednesday,7,Summer
2023-07-12 09:00:00,4130.7,21.8,9,Wednesday,7,Summer
2023-07-12 10:00:00,4490.6,24.6,10,Wednesday,7,Summer
2023-07-12 11:00:00,4616.4,23.4,11,Wednesday,7,Summer
2023-07-12 12:00:00,4790.5,23.8,12,Wednesday,7,Summer
2023-07-12 13:00:00,5350.6,24.4,13,Wednesday,7,Summer
2023-07-12 14:00:00,5344.3,23.3,14,Wednesday,7,Summer
2023-07-12 15:00:00,5959.2,24.0,15,Wednesday,7,Summer
2023-07-12 16:00:00,6200.0,20.2,16,Wednesday,7,Summer
2023-07-12 17:00:00,6200.0,22.9,17,Wednesday,7,Summer
2023-07-12 18:00:00,6200.0,22.3,18,Wednesday,7,Summer
2023-07-12 19:00:00,6200.0,25.1,19,Wednesday,7,Summer
2023-07-12 20:00:00,6200.0,23.9,20,Wednesday,7,Summer
2023-07-12 21:00:00,6200.0,21.6,21,Wednesday,7,Summer
2023-07-12 22:00:00,6200.0,23.1,22,Wednesday,7,Summer
2023-07-12 23:00:00,6200.0,22.8,23,Wednesday,7,Summer
2023-07-13 00:00:00,6200.0,23.4,0,Thursday,7,Summer
2023-07-13 01:00:00,6200.0,21.2,1,Thursday,7,Summer
2023-07-13 02:00:00,6046.0,23.3,2,Thursday,7,Summer
2023-07-13 03:00:00,5376.0,22.4,3,Thursday,7,Summer
2023-07-13 04:00:00,5517.6,23.2,4,Thursday,7,Summer
2023-07-13 05:00:00,4962.2,21.7,5,Thursday,7,Summer
2023-07-13 06:00:00,4592.7,21.9,6,Thursday,7,Summer
2023-07-13 07:00:00,4293.4,24.5,7,Thursday,7,Summer
2023-07-13 08:00:00,4575.9,21.2,8,Thursday,7,Summer
2023-07-13 09:00:00,4452.6,21.3,9,Thursday,7,Summer
2023-07-13 10:00:00,4459.3,22.7,10,Thursday,7,Summer
2023-07-13 11:00:00,4781.0,21.6,11,Thursday,7,Summer
2023-07-13 12:00:00,4914.0,21.4,12,Thursday,7,Summer
2023-07-13 13:00:00,5327.1,22.9,13,Thursday,7,Summer
2023-07-13 14:00:00,5266.0,20.5,14,Thursday,7,Summer
2023-07-13 15:00:00,5831.1,21.3,15,Thursday,7,Summer
2023-07-13 16:00:00,6013.4,25.8,16,Thursday,7,Summer
2023-07-13 17:00:00,6200.0,23.5,17,Thursday,7,Summer
2023-07-13 18:00:00,6200.0,21.6,18,Thursday,7,Summer
2023-07-13 19:00:00,6200.0,23.4,19,Thursday,7,Summer
2023-07-13 20:00:00,6200.0,23.6,20,Thursday,7,Summer
2023-07-13 21:00:00,6200.0,24.3,21,Thursday,7,Summer
2023-07-13 22:00:00,6200.0,22.6,22,Thursday,7,Summer
2023-07-13 23:00:00,6200.0,24.2,23,Thursday,7,Summer
2023-07-14 00:00:00,6200.0,19.9,0,Friday,7,Summer
2023-07-14 01:00:00,6200.0,21.4,1,Friday,7,Summer
2023-07-14 02:00:00,6177.0,23.2,2,Friday,7,Summer
2023-07-14 03:00:00,5671.7,23.5,3,Friday,7,Summer
2023-07-14 04:00:00,5637.9,21.6,4,Friday,7,Summer
2023-07-14 05:00:00,5072.8,23.4,5,Friday,7,Summer
2023-07-14 06:00:00,4759.6,22.0,6,Friday,7,Summer
2023-07-14 07:00:00,4557.7,22.6,7,Friday,7,Summer
2023-07-14 08:00:00,4556.8,24.5,8,Friday,7,Summer
2023-07-14 09:00:00,4412.7,24.3,9,Friday,7,Summer
2023-07-14 10:00:00,4404.6,21.5,10,Friday,7,Summer
2023-07-14 11:00:00,4804.1,21.4,11,Friday,7,Summer
2023-07-14 12:00:00,4724.8,22.4,12,Friday,7,Summer
2023-07-14 13:00:00,5115.4,22.9,13,Friday,7,Summer
2023-07-14 14:00:00,5534.8,22.0,14,Friday,7,Summer
2023-07-14 15:00:00,5587.9,24.5,15,Friday,7,Summer
2023-07-14 16:00:00,6200.0,23.5,16,Friday,7,Summer
2023-07-14 17:00:00,6200.0,23.6,17,Friday,7,Summer
2023-07-14 18:00:00,6200.0,21.1,18,Friday,7,Summer
2023-07-14 19:00:00,6200.0,24.7,19,Friday,7,Summer
2023-07-14 20:00:00,6200.0,18.7,20,Friday,7,Summer
2023-07-14 21:00:00,6200.0,24.2,21,Friday,7,Summer
2023-07-14 22:00:00,6200.0,24.4,22,Friday,7,Summer
2023-07-14 23:00:00,6200.0,22.3,23,Friday,7,Summer
2023-07-15 00:00:00,6200.0,25.1,0,Saturday,7,Summer
2023-07-15 01:00:00,6200.0,23.1,1,Saturday,7,Summer
2023-07-15 02:00:00,6200.0,23.3,2,Saturday,7,Summer
2023-07-15 03:00:00,5675.7,23.7,3,Saturday,7,Summer
2023-07-15 04:00:00,5285.4,28.0,4,Saturday,7,Summer
2023-07-15 05:00:00,5184.1,25.2,5,Saturday,7,Summer
2023-07-15 06:00:00,4722.7,24.2,6,Saturday,7,Summer
2023-07-15 07:00:00,4493.9,21.8,7,Saturday,7,Summer
2023-07-15 08:00:00,4306.6,23.4,8,Saturday,7,Summer
2023-07-15 09:00:00,4368.3,22.0,9,Saturday,7,Summer
2023-07-15 10:00:00,4458.7,24.4,10,Saturday,7,Summer
2023-07-15 11:00:00,4631.3,23.4,11,Saturday,7,Summer
2023-07-15 12:00:00,4933.5,21.5,12,Saturday,7,Summer
2023-07-15 13:00:00,5168.3,23.3,13,Saturday,7,Summer
2023-07-15 14:00:00,5409.6,21.9,14,Saturday,7,Summer
2023-07-15 15:00:00,5785.6,23.4,15,Saturday,7,Summer
2023-07-15 16:00:00,6200.0,21.9,16,Saturday,7,Summer
2023-07-15 17:00:00,6200.0,23.2,17,Saturday,7,Summer
2023-07-15 18:00:00,6200.0,24.3,18,Saturday,7,Summer
2023-07-15 19:00:00,6200.0,23.1,19,Saturday,7,Summer
2023-07-15 20:00:00,6200.0,22.6,20,Saturday,7,Summer
2023-07-15 21:00:00,6200.0,23.5,21,Saturday,7,Summer
2023-07-15 22:00:00,6200.0,24.2,22,Saturday,7,Summer
2023-07-15 23:00:00,6200.0,21.5,23,Saturday,7,Summer
2023-07-16 00:00:00,6200.0,23.8,0,Sunday,7,Summer
2023-07-16 01:00:00,6200.0,25.4,1,Sunday,7,Summer
2023-07-16 02:00:00,6200.0,24.2,2,Sunday,7,Summer
2023-07-16 03:00:00,5695.5,23.5,3,Sunday,7,Summer
2023-07-16 04:00:00,5544.6,24.3,4,Sunday,7,Summer
2023-07-16 05:00:00,5084.2,24.1,5,Sunday,7,Summer
2023-07-16 06:00:00,4735.9,24.5,6,Sunday,7,Summer
2023-07-16 07:00:00,4662.2,20.3,7,Sunday,7,Summer
2023-07-16 08:00:00,4504.7,21.1,8,Sunday,7,Summer
2023-07-16 09:00:00,4452.3,24.9,9,Sunday,7,Summer
2023-07-16 10:00:00,4468.1,21.1,10,Sunday,7,Summer
2023-07-16 11:00:00,4589.8,24.0,11,Sunday,7,Summer
2023-07-16 12:00:00,5096.5,22.9,12,Sunday,7,Summer
2023-07-16 13:00:00,5241.7,21.9,13,Sunday,7,Summer
2023-07-16 14:00:00,5522.8,23.9,14,Sunday,7,Summer
2023-07-16 15:00:00,5819.0,23.7,15,Sunday,7,Summer
2023-07-16 16:00:00,6200.0,26.5,16,Sunday,7,Summer
2023-07-16 17:00:00,6200.0,22.4,17,Sunday,7,Summer
2023-07-16 18:00:00,6200.0,25.5,18,Sunday,7,Summer
2023-07-16 19:00:00,6200.0,23.9,19,Sunday,7,Summer
2023-07-16 20:00:00,6200.0,22.4,20,Sunday,7,Summer
2023-07-16 21:00:00,6200.0,24.6,21,Sunday,7,Summer
2023-07-16 22:00:00,6200.0,24.2,22,Sunday,7,Summer
2023-07-16 23:00:00,6200.0,23.4,23,Sunday,7,Summer
2023-07-17 00:00:00,6200.0,24.0,0,Monday,7,Summer
2023-07-17 01:00:00,6200.0,22.7,1,Monday,7,Summer
2023-07-17 02:00:00,5921.2,22.3,2,Monday,7,Summer
2023-07-17 03:00:00,5746.2,24.7,3,Monday,7,Summer
2023-07-17 04:00:00,5262.7,23.3,4,Monday,7,Summer
2023-07-17 05:00:00,5138.7,23.5,5,Monday,7,Summer
2023-07-17 06:00:00,4834.0,24.0,6,Monday,7,Summer
2023-07-17 07:00:00,4694.4,24.0,7,Monday,7,Summer
2023-07-17 08:00:00,4361.8,21.4,8,Monday,7,Summer
2023-07-17 09:00:00,4407.5,25.5,9,Monday,7,Summer
2023-07-17 10:00:00,4297.9,23.8,10,Monday,7,Summer
2023-07-17 11:00:00,4665.0,23.3,11,Monday,7,Summer
2023-07-17 12:00:00,4861.6,24.2,12,Monday,7,Summer
2023-07-17 13:00:00,5143.4,23.9,13,Monday,7,Summer
2023-07-17 14:00:00,5413.7,24.7,14,Monday,7,Summer
2023-07-17 15:00:00,5850.8,24.4,15,Monday,7,Summer
2023-07-17 16:00:00,6200.0,24.7,16,Monday,7,Summer
2023-07-17 17:00:00,6200.0,25.6,17,Monday,7,Summer
2023-07-17 18:00:00,6200.0,24.9,18,Monday,7,Summer
2023-07-17 19:00:00,6200.0,23.3,19,Monday,7,Summer
2023-07-17 20:00:00,6200.0,21.9,20,Monday,7,Summer
2023-07-17 21:00:00,6200.0,26.1,21,Monday,7,Summer
2023-07-17 22:00:00,6200.0,23.2,22,Monday,7,Summer
2023-07-17 23:00:00,6200.0,22.9,23,Monday,7,Summer
2023-07-18 00:00:00,6200.0,21.2,0,Tuesday,7,Summer
2023-07-18 01:00:00,6200.0,24.3,1,Tuesday,7,Summer
2023-07-18 02:00:00,6008.1,24.0,2,Tuesday,7,Summer
2023-07-18 03:00:00,5783.3,21.5,3,Tuesday,7,Summer
2023-07-18 04:00:00,5190.6,24.5,4,Tuesday,7,Summer
2023-07-18 05:00:00,5229.9,23.0,5,Tuesday,7,Summer
2023-07-18 06:00:00,4709.1,27.8,6,Tuesday,7,Summer
2023-07-18 07:00:00,4657.3,22.9,7,Tuesday,7,Summer
2023-07-18 08:00:00,4299.2,23.1,8,Tuesday,7,Summer
2023-07-18 09:00:00,4467.8,22.5,9,Tuesday,7,Summer
2023-07-18 10:00:00,4514.8,25.7,10,Tuesday,7,Summer
2023-07-18 11:00:00,4618.7,23.2,11,Tuesday,7,Summer
2023-07-18 12:00:00,4670.0,22.7,12,Tuesday,7,Summer
2023-07-18 13:00:00,5101.1,24.9,13,Tuesday,7,Summer
2023-07-18 14:00:00,5242.1,21.7,14,Tuesday,7,Summer
2023-07-18 15:00:00,5741.8,24.7,15,Tuesday,7,Summer
2023-07-18 16:00:00,6200.0,26.5,16,Tuesday,7,Summer
2023-07-18 17:00:00,6200.0,24.6,17,Tuesday,7,Summer
2023-07-18 18:00:00,6200.0,24.8,18,Tuesday,7,Summer
2023-07-18 19:00:00,6200.0,25.1,19,Tuesday,7,Summer
2023-07-18 20:00:00,6200.0,26.4,20,Tuesday,7,Summer
2023-07-18 21:00:00,6200.0,25.6,21,Tuesday,7,Summer
2023-07-18 22:00:00,6200.0,24.5,22,Tuesday,7,Summer
2023-07-18 23:00:00,6200.0,25.1,23,Tuesday,7,Summer
2023-07-19 00:00:00,6200.0,22.7,0,Wednesday,7,Summer
2023-07-19 01:00:00,6200.0,25.2,1,Wednesday,7,Summer
2023-07-19 02:00:00,5909.5,22.5,2,Wednesday,7,Summer
2023-07-19 03:00:00,5273.2,23.4,3,Wednesday,7,Summer
2023-07-19 04:00:00,5417.9,19.4,4,Wednesday,7,Summer
2023-07-19 05:00:00,5093.2,24.6,5,Wednesday,7,Summer
2023-07-19 06:00:00,4576.1,23.0,6,Wednesday,7,Summer
2023-07-19 07:00:00,4452.9,25.7,7,Wednesday,7,Summer
2023-07-19 08:00:00,4735.5,24.6,8,Wednesday,7,Summer
2023-07-19 09:00:00,4351.0,25.7,9,Wednesday,7,Summer
2023-07-19 10:00:00,4511.3,22.4,10,Wednesday,7,Summer
2023-07-19 11:00:00,4490.3,25.6,11,Wednesday,7,Summer
2023-07-19 12:00:00,4528.6,27.2,12,Wednesday,7,Summer
2023-07-19 13:00:00,5036.7,25.1,13,Wednesday,7,Summer
2023-07-19 14:00:00,5354.0,25.2,14,Wednesday,7,Summer
2023-07-19 15:00:00,5707.8,24.3,15,Wednesday,7,Summer
2023-07-19 16:00:00,6173.0,23.2,16,Wednesday,7,Summer
2023-07-19 17:00:00,6200.0,25.1,17,Wednesday,7,Summer
2023-07-19 18:00:00,6200.0,21.7,18,Wednesday,7,Summer
2023-07-19 19:00:00,6200.0,23.4,19,Wednesday,7,Summer
2023-07-19 20:00:00,6200.0,21.3,20,Wednesday,7,Summer
2023-07-19 21:00:00,6200.0,22.9,21,Wednesday,7,Summer
2023-07-19 22:00:00,6200.0,25.0,22,Wednesday,7,Summer
2023-07-19 23:00:00,6200.0,24.8,23,Wednesday,7,Summer
2023-07-20 00:00:00,6200.0,24.3,0,Thursday,7,Summer
2023-07-20 01:00:00,6200.0,24.5,1,Thursday,7,Summer
2023-07-20 02:00:00,5850.4,21.4,2,Thursday,7,Summer
2023-07-20 03:00:00,5613.8,23.6,3,Thursday,7,Summer
2023-07-20 04:00:00,5332.7,23.2,4,Thursday,7,Summer
2023-07-20 05:00:00,4843.4,23.2,5,Thursday,7,Summer
2023-07-20 06:00:00,4678.9,25.1,6,Thursday,7,Summer
2023-07-20 07:00:00,4628.3,22.9,7,Thursday,7,Summer
2023-07-20 08:00:00,4577.8,23.3,8,Thursday,7,Summer
2023-07-20 09:00:00,4328.5,21.1,9,Thursday,7,Summer
2023-07-20 10:00:00,4503.7,23.8,10,Thursday,7,Summer
2023-07-20 11:00:00,4336.1,22.6,11,Thursday,7,Summer
2023-07-20 12:00:00,4845.9,24.3,12,Thursday,7,Summer
2023-07-20 13:00:00,4945.1,22.8,13,Thursday,7,Summer
2023-07-20 14:00:00,5418.7,24.4,14,Thursday,7,Summer
2023-07-20 15:00:00,5716.5,24.0,15,Thursday,7,Summer
2023-07-20 16:00:00,6200.0,26.7,16,Thursday,7,Summer
2023-07-20 17:00:00,6200.0,25.0,17,Thursday,7,Summer
2023-07-20 18:00:00,6200.0,21.4,18,Thursday,7,Summer
2023-07-20 19:00:00,6200.0,22.3,19,Thursday,7,Summer
2023-07-20 20:00:00,6200.0,24.3,20,Thursday,7,Summer
2023-07-20 21:00:00,6200.0,22.8,21,Thursday,7,Summer
2023-07-20 22:00:00,6200.0,19.8,22,Thursday,7,Summer
2023-07-20 23:00:00,6200.0,26.2,23,Thursday,7,Summer
2023-07-21 00:00:00,6200.0,25.5,0,Friday,7,Summer
2023-07-21 01:00:00,6200.0,25.2,1,Friday,7,Summer
2023-07-21 02:00:00,6060.2,23.5,2,Friday,7,Summer
2023-07-21 03:00:00,5815.0,25.1,3,Friday,7,Summer
2023-07-21 04:00:00,5478.8,23.4,4,Friday,7,Summer
2023-07-21 05:00:00,4900.4,24.7,5,Friday,7,Summer
2023-07-21 06:00:00,4858.9,23.0,6,Friday,7,Summer
2023-07-21 07:00:00,4408.4,26.7,7,Friday,7,Summer
2023-07-21 08:00:00,4474.3,22.1,8,Friday,7,Summer
2023-07-21 09:00:00,4431.5,26.3,9,Friday,7,Summer
2023-07-21 10:00:00,4198.8,24.5,10,Friday,7,Summer
2023-07-21 11:00:00,4553.7,23.7,11,Friday,7,Summer
2023-07-21 12:00:00,4700.2,24.7,12,Friday,7,Summer
2023-07-21 13:00:00,4939.0,25.5,13,Friday,7,Summer
2023-07-21 14:00:00,5545.7,26.5,14,Friday,7,Summer
2023-07-21 15:00:00,5644.6,24.9,15,Friday,7,Summer
2023-07-21 16:00:00,6037.5,23.1,16,Friday,7,Summer
2023-07-21 17:00:00,6200.0,24.5,17,Friday,7,Summer
2023-07-21 18:00:00,6200.0,27.1,18,Friday,7,Summer
2023-07-21 19:00:00,6200.0,26.4,19,Friday,7,Summer
2023-07-21 20:00:00,6200.0,25.8,20,Friday,7,Summer
2023-07-21 21:00:00,6200.0,25.6,21,Friday,7,Summer
2023-07-21 22:00:00,6200.0,25.5,22,Friday,7,Summer
2023-07-21 23:00:00,6200.0,26.2,23,Friday,7,Summer
2023-07-22 00:00:00,6200.0,23.9,0,Saturday,7,Summer
2023-07-22 01:00:00,6200.0,22.6,1,Saturday,7,Summer
2023-07-22 02:00:00,5636.6,24.7,2,Saturday,7,Summer
2023-07-22 03:00:00,6049.6,23.4,3,Saturday,7,Summer
2023-07-22 04:00:00,5412.8,23.0,4,Saturday,7,Summer
2023-07-22 05:00:00,5038.9,23.5,5,Saturday,7,Summer
2023-07-22 06:00:00,4884.0,28.3,6,Saturday,7,Summer
2023-07-22 07:00:00,4797.4,24.8,7,Saturday,7,Summer
2023-07-22 08:00:00,4494.4,25.2,8,Saturday,7,Summer
2023-07-22 09:00:00,4456.4,22.8,9,Saturday,7,Summer
2023-07-22 10:00:00,4413.0,21.9,10,Saturday,7,Summer
2023-07-22 11:00:00,4515.9,23.4,11,Saturday,7,Summer
2023-07-22 12:00:00,4687.7,26.8,12,Saturday,7,Summer
2023-07-22 13:00:00,4918.3,25.1,13,Saturday,7,Summer
2023-07-22 14:00:00,5259.4,25.5,14,Saturday,7,Summer
2023-07-22 15:00:00,5530.9,25.7,15,Saturday,7,Summer
2023-07-22 16:00:00,6134.8,23.7,16,Saturday,7,Summer
2023-07-22 17:00:00,6200.0,26.7,17,Saturday,7,Summer
2023-07-22 18:00:00,6200.0,23.7,18,Saturday,7,Summer
2023-07-22 19:00:00,6200.0,26.7,19,Saturday,7,Summer
2023-07-22 20:00:00,6200.0,25.3,20,Saturday,7,Summer
2023-07-22 21:00:00,6200.0,21.9,21,Saturday,7,Summer
2023-07-22 22:00:00,6200.0,23.5,22,Saturday,7,Summer
2023-07-22 23:00:00,6200.0,21.9,23,Saturday,7,Summer
2023-07-23 00:00:00,6200.0,26.6,0,Sunday,7,Summer
2023-07-23 01:00:00,6200.0,24.8,1,Sunday,7,Summer
2023-07-23 02:00:00,5925.6,21.5,2,Sunday,7,Summer
2023-07-23 03:00:00,5528.8,25.4,3,Sunday,7,Summer
2023-07-23 04:00:00,5149.8,24.0,4,Sunday,7,Summer
2023-07-23 05:00:00,5061.5,22.6,5,Sunday,7,Summer
2023-07-23 06:00:00,4651.2,27.3,6,Sunday,7,Summer
2023-07-23 07:00:00,4629.7,25.0,7,Sunday,7,Summer
2023-07-23 08:00:00,4496.4,24.4,8,Sunday,7,Summer
2023-07-23 09:00:00,4491.2,24.2,9,Sunday,7,Summer
2023-07-23 10:00:00,4293.9,22.6,10,Sunday,7,Summer
2023-07-23 11:00:00,4574.1,22.9,11,Sunday,7,Summer
2023-07-23 12:00:00,4806.9,26.8,12,Sunday,7,Summer
2023-07-23 13:00:00,4949.8,24.1,13,Sunday,7,Summer
2023-07-23 14:00:00,5234.7,24.9,14,Sunday,7,Summer
2023-07-23 15:00:00,5939.4,21.8,15,Sunday,7,Summer
2023-07-23 16:00:00,6165.7,22.8,16,Sunday,7,Summer
2023-07-23 17:00:00,6200.0,25.7,17,Sunday,7,Summer
2023-07-23 18:00:00,6200.0,25.4,18,Sunday,7,Summer
2023-07-23 19:00:00,6200.0,27.5,19,Sunday,7,Summer
2023-07-23 20:00:00,6200.0,26.8,20,Sunday,7,Summer
2023-07-23 21:00:00,6200.0,24.5,21,Sunday,7,Summer
2023-07-23 22:00:00,6200.0,25.5,22,Sunday,7,Summer
2023-07-23 23:00:00,6200.0,24.4,23,Sunday,7,Summer
2023-07-24 00:00:00,6200.0,28.1,0,Monday,7,Summer
2023-07-24 01:00:00,6144.4,26.8,1,Monday,7,Summer
2023-07-24 02:00:00,6101.9,25.3,2,Monday,7,Summer
2023-07-24 03:00:00,5743.2,25.3,3,Monday,7,Summer
2023-07-24 04:00:00,5262.2,27.2,4,Monday,7,Summer
2023-07-24 05:00:00,4867.2,25.9,5,Monday,7,Summer
2023-07-24 06:00:00,4598.1,27.4,6,Monday,7,Summer
2023-07-24 07:00:00,4466.4,21.7,7,Monday,7,Summer
2023-07-24 08:00:00,4446.4,25.7,8,Monday,7,Summer
2023-07-24 09:00:00,4431.2,24.3,9,Monday,7,Summer
2023-07-24 10:00:00,4321.6,27.7,10,Monday,7,Summer
2023-07-24 11:00:00,4378.5,27.4,11,Monday,7,Summer
2023-07-24 12:00:00,4751.3,25.1,12,Monday,7,Summer
2023-07-24 13:00:00,4893.2,27.3,13,Monday,7,Summer
2023-07-24 14:00:00,5254.6,27.7,14,Monday,7,Summer
2023-07-24 15:00:00,5883.3,25.1,15,Monday,7,Summer
2023-07-24 16:00:00,6200.0,28.7,16,Monday,7,Summer
2023-07-24 17:00:00,6200.0,25.0,17,Monday,7,Summer
2023-07-24 18:00:00,6200.0,24.7,18,Monday,7,Summer
2023-07-24 19:00:00,6200.0,26.3,19,Monday,7,Summer
2023-07-24 20:00:00,6200.0,24.5,20,Monday,7,Summer
2023-07-24 21:00:00,6200.0,25.2,21,Monday,7,Summer
2023-07-24 22:00:00,6200.0,27.1,22,Monday,7,Summer
2023-07-24 23:00:00,6200.0,25.1,23,Monday,7,Summer
2023-07-25 00:00:00,6200.0,22.7,0,Tuesday,7,Summer
2023-07-25 01:00:00,6200.0,25.8,1,Tuesday,7,Summer
2023-07-25 02:00:00,6072.9,24.2,2,Tuesday,7,Summer
